id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14869325,"Private room(Red) near CCSF, easy parking, quiet.",86083871,Kina,,West of Twin Peaks,37.7284,-122.45757,Private room,45,30,16,2021-08-11,0.25,3,247,3,
14884457,"Private room(White)near CCSF, easy parking, quiet.",86083871,Kina,,West of Twin Peaks,37.7284,-122.45757,Private room,44,30,25,2021-08-14,0.40,3,132,1,
14896984,Gorgeous 3BR/3BA House in Mission District,93497404,Elizabeth,,Mission,37.75111,-122.41059,Entire home/apt,350,30,12,2017-10-31,0.19,1,0,0,
14903530,City Retreat: Stunning Views from All 3 Floors,90631,Dan,,Diamond Heights,37.74202,-122.43722,Entire home/apt,295,8,10,2021-06-20,0.17,1,216,2,STR-0002491
14910754,Large 2 BR plus Victorian next to GG Park,93655170,Marc,,Haight Ashbury,37.76613,-122.45284,Entire home/apt,300,3,6,2021-11-09,0.22,1,135,5,pending
14934208,Harry Potter Luxury Guest Room in Downtown SF,23626101,Collin,,South of Market,37.77711,-122.41515,Private room,123,1,344,2021-11-18,7.57,2,195,81,City Registration Pending
14944663,Cole Valley Casa,1243792,Carolyn,,Haight Ashbury,37.76299,-122.44985,Entire home/apt,400,4,79,2021-10-27,1.52,1,174,1,STR-0003767
14952444,Cozy Apartment Perfect For Traveling Professionals,77780922,Daniel,,Mission,37.75315,-122.41661,Entire home/apt,76,30,1,2021-11-27,1,1,65,1,
14982368,Private Room in Telegraph Hill Apt with Views,3015985,Raju,,North Beach,37.80104,-122.40349,Private room,120,30,0,,,1,0,0,
14983353,Charming 3BR Victorian in NoPa W/Modern Upgrades,94424109,Jonathan,,Western Addition,37.7775,-122.43799,Entire home/apt,220,30,38,2019-09-30,0.63,1,0,0,
14988703,Mission Bay/SOMA with an Oakland Bay view,94478439,Carole,,Potrero Hill,37.76368,-122.39567,Entire home/apt,125,30,48,2021-11-28,0.91,1,263,2,STR-075884
14990478,Private Garden Cottage behind lovely Victorian,71381627,Eddie,,Outer Mission,37.72912,-122.44475,Entire home/apt,90,1,376,2020-06-03,6.83,1,77,0,STR-0003887
14996188,Style & Comfort-Private Suite near UCSF and GGPark,1492583,Suzanne,,Inner Sunset,37.75868,-122.46985,Entire home/apt,130,3,285,2021-11-18,5.58,1,23,27,STR-0001743
15024335,2-Bdrm in Dogpatch (Entire flat/self check-in),48503905,Angie,,Potrero Hill,37.75738,-122.38933,Entire home/apt,600,3,49,2021-10-16,1.12,1,71,2,STR-0004675
15051965,Designers' Garden Retreat,56666480,Bassel,,West of Twin Peaks,37.74303,-122.469,Entire home/apt,145,2,264,2021-11-21,4.62,1,327,12,STR-0001652
15052541,Luxury Studio Atop Russian Hill,38176732,Molly,,Russian Hill,37.79839,-122.41633,Entire home/apt,3250,90,0,,,1,358,0,
15054072,"SF Union Square, unbeatable location! (4)",22267033,Jennifer,,Downtown/Civic Center,37.78751,-122.40929,Entire home/apt,299,2,8,2019-03-07,0.19,19,360,0,License not needed per OSTR
15055277,501 - PERFECT LOCATION. 2 beds. Sleeps up to 4!,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,115,1,202,2021-11-07,3.28,13,176,22,BAN-1030905
15060615,Beautiful/Bright Living Space and 4 Bedrooms,95220454,Wilson,,Ocean View,37.71597,-122.45397,Entire home/apt,230,3,29,2019-06-23,0.55,1,44,0,STR-0001814
15067182,Charming Pacific Heights Bed and Breakfast,11218165,Bryn,,Pacific Heights,37.79427,-122.43178,Private room,249,1,91,2021-11-25,2.71,1,104,1,License not needed per OSTR
15070065,The Retreat - marijuana FREE space,4249288,Annria,,Excelsior,37.72733,-122.42932,Entire home/apt,120,2,113,2021-10-23,2.71,3,361,6,STR-0001876
15111599,"Ultimate luxury in chic modern 1br, Best location",51003,Jeremy,,Western Addition,37.77642,-122.42482,Entire home/apt,145,30,2,2019-04-05,0.04,1,0,0,STR-0001805
15132100,404 - Clean Hotel Room in PERFECT LOCATION,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,90,1,302,2021-11-19,4.79,13,171,33,BAN-1030905
15132855,Own Floor of Grand Marina Waterfront Home,53614586,Erin,,Marina,37.80572,-122.43545,Entire home/apt,257,2,242,2021-11-24,4.37,1,51,50,STR-0001752
15150709,Zen Captured Noe Valley House,7728783,Cynthia,,Noe Valley,37.74473,-122.43245,Entire home/apt,235,4,46,2021-10-31,0.73,2,109,6,City registration pending
15162895,Garden 2BR Condo/Great Location/Lower Pac Heights,3843134,Jack,,Western Addition,37.78519,-122.44194,Entire home/apt,299,30,36,2019-09-05,0.93,1,0,0,City registration pending
15166182,"Large modern 1 bedroom, dinning/living room flat",54217986,Janet,,West of Twin Peaks,37.73745,-122.45902,Entire home/apt,225,3,58,2021-11-01,1.30,1,364,4,City Registration Pending
15179182,Mid Century Meets Southern Hospitality in Bayview,861262,Lauren,,Bayview,37.73791,-122.38596,Entire home/apt,275,2,306,2021-11-15,5.10,1,173,30,STR-0001754
15189360,Patio Skyline Views from a Hi-Tech Conference-Friendly Haven,702376,Zane,,South of Market,37.77453,-122.40711,Entire home/apt,550,30,25,2021-08-01,0.64,1,352,4,STR-0003387
15194176,Community in North Beach,12176788,Jean-Loïck,,North Beach,37.80094,-122.40978,Shared room,30,30,17,2021-05-22,0.57,23,365,1,
15194320,Short Term Affordable Community,12176788,Jean-Loïck,,North Beach,37.80101,-122.41011,Shared room,25,30,17,2018-07-31,0.32,23,365,0,
15194432,Professionals and Students 2-floored House,12176788,Jean-Loïck,,North Beach,37.80266,-122.40823,Shared room,30,30,17,2020-09-02,0.32,23,365,2,
15207802,1 Bdrm Presidential CONDO in Wyndham Canterbury,96098402,Wynpoints,,Downtown/Civic Center,37.78798,-122.41389,Private room,2099,4,1,2018-04-19,0.02,6,365,0,394267.0
15214880,1 BDRM Deluxe Condo in Wyndham Canterbury,96098402,Wynpoints,,Downtown/Civic Center,37.78937,-122.4117,Private room,1899,3,4,2016-10-05,0.07,6,0,0,394267.0
15216713,Bernal Nook,127367,Annette,,Bernal Heights,37.74353,-122.42045,Entire home/apt,75,30,5,2019-01-12,0.15,17,109,0,
15217571,1Bdrm LUXURY CONDO Wyndham Canterbury *Great Rate!,96098402,Wynpoints,,Nob Hill,37.7901,-122.41214,Private room,1899,3,0,,,6,365,0,394267.0
15218861,Modern CondoWYNDHAM CANTERBURY 1Bdrm w/kitchenette,96098402,Wynpoints,,Downtown/Civic Center,37.78808,-122.41375,Private room,1999,3,5,2019-01-09,0.08,6,365,0,394267.0
15220043,Garden Home in Sunny Noe Valley Near The Castro,64579077,Stephen,,Noe Valley,37.75491,-122.439186,Entire home/apt,475,4,68,2021-11-24,1.32,1,336,5,STR-0001840
15236335,Simplistic Crocker Suite,24973603,Mai,,Crocker Amazon,37.70854,-122.45021,Entire home/apt,111,3,174,2021-11-24,3.21,1,348,26,STR-0004981
15267186,"201 - Private & Clean, 2 beds, Sleeps 4 people!",93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,115,1,172,2021-11-15,3.19,13,163,21,BAN-1030905
15268492,"SF Union Square, unbeatable location! (4)",22267033,Jennifer,,Downtown/Civic Center,37.78828,-122.4092,Entire home/apt,299,2,8,2020-01-16,0.18,19,360,0,License not needed per OSTR
15269286,"Comfortable, private, garden level apartment.",33460481,Colin,,Western Addition,37.78015,-122.43604,Entire home/apt,125,30,58,2021-08-18,1.11,1,218,2,1081271
15270397,Bernal Heights Mission Studio,38836,Bernat,,Bernal Heights,37.73622,-122.42032,Entire home/apt,68,30,3,2021-10-30,0.08,27,309,1,
15282659,Room in Modern Condo,73070632,Tina,,Crocker Amazon,37.70894,-122.44825,Private room,40,30,20,2021-07-10,0.34,5,338,2,1084922
15286104,"Worldmark by Wyndham, Union Square, 1BR/2BA Suite",84583753,Haney,,Chinatown,37.79048,-122.40733,Entire home/apt,800,4,3,2017-11-09,0.12,8,0,0,STR-0382559
15297353,Brand New Bernal Heights One Bedroom with Garden,34480173,Andrew,,Bernal Heights,37.74333,-122.42094,Entire home/apt,95,30,14,2018-03-17,0.28,1,204,1,City registration pending
15299001,[10min Moscone] Cozy Room with sunny deck,9757631,Natacha,,Mission,37.75063,-122.41782,Private room,115,30,7,2018-01-14,0.13,1,0,0,
15314587,Elegant 2BR/1.5BA Apartment - Corp/Extended Stay,97565367,Jo Anne,,Nob Hill,37.79455,-122.41029,Entire home/apt,135,30,5,2021-10-12,0.14,1,281,2,
15325569,Wyndham Canterbury 1 Bedroom Condo,96098402,Wynpoints,,Downtown/Civic Center,37.78821,-122.41206,Private room,1899,3,0,,,6,365,0,394267.0
15327674,Upscale 2 Bedroom/1.5 Bath with Private Entry,5138158,Barbara,,Inner Richmond,37.77494,-122.47238,Entire home/apt,195,1125,65,2020-05-01,1.22,1,179,0,STR0001667
15330348,"Free Parking, Own Entrance, Contact Free, Spacious",97717942,Ping,,Diamond Heights,37.74354,-122.44248,Entire home/apt,123,3,363,2021-11-19,5.91,1,139,30,STR-0001793
15342398,1bdrm Wyndham Canterbury*SPECIAL BOOK NOW PRICING!,96098402,Wynpoints,,Nob Hill,37.79011,-122.41335,Private room,1899,3,3,2017-11-09,0.05,6,365,0,394267.0
15346313,Airy Three Bedroom Executive Home in the Heart of Mission,24910,Maria,,Mission,37.75604,-122.41727,Entire home/apt,400,30,49,2020-10-17,0.93,1,252,0,STR-0002349
15346876,"Bayview Penthouse: Private Bedroom, Bath & Balcony",97865629,Kamal,,Russian Hill,37.80396,-122.42011,Private room,217,1,114,2021-11-27,1.84,2,356,2,STR-0003557
15363435,Lovely Telegraph Hill 2 br. available monthly,17461399,Michelle,,North Beach,37.79834,-122.40576,Entire home/apt,130,30,9,2021-05-22,9,1,148,3,
15372200,Serene Contemporary Castro Apartment,1479964,James,,Castro/Upper Market,37.75927,-122.43292,Entire home/apt,150,30,3,2021-09-05,0.05,18,357,1,
15377291,Trendy Corona Heights Bi-level Condo,1479964,James,,Castro/Upper Market,37.76396,-122.441,Entire home/apt,210,30,1,2018-08-27,0.03,18,32,0,
15377479,Cozy Updated Studio near Union Square & Hilton!,4430421,Landmark,,Downtown/Civic Center,37.78385,-122.4099,Entire home/apt,79,30,2,2018-10-31,0.04,146,82,0,
15377893,Remodeled 2 Bedroom by Union Square!,4430421,Landmark,,Downtown/Civic Center,37.78433,-122.41583,Entire home/apt,130,30,1,2021-08-22,0.29,146,179,1,
15383658,Beautiful Victorian Bedroom in Mission,17536951,Rob,,Bernal Heights,37.74349,-122.42139,Private room,80,4,144,2020-01-27,2.34,4,0,0,STR-0001202
15393846,Condo Unit in North Beach,7341425,Christine,,North Beach,37.80329,-122.40633,Entire home/apt,250,30,1,2017-08-01,0.02,1,362,0,
15394942,Hollywood stay in Mission's heart,6981707,DeCarlis,,Mission,37.76571,-122.425,Private room,90,30,22,2018-09-30,0.38,1,0,0,
15400940,Brand New Luxury Hayes Valley Condo,94538124,Viktor,,Downtown/Civic Center,37.77795,-122.42317,Entire home/apt,199,30,24,2017-03-17,0.38,1,0,0,
15408863,"Spacious, lovely, best location",644816,Megan,,Castro/Upper Market,37.76711,-122.43237,Private room,75,30,39,2021-07-11,0.63,1,59,5,
15412358,Noe Valley - Eureka - Castro 1 BD - 1BA,38836,Bernat,,Noe Valley,37.75552,-122.43712,Entire home/apt,87,30,9,2021-09-24,0.25,27,287,2,
15432669,Modern Inner Sunset 1 bedroom apartment,12765917,Nada,,Inner Sunset,37.75698,-122.4669,Private room,154,3,94,2020-01-23,1.68,1,0,0,STR-0002608
15465063,Home with High Walkability,48005494,Zeus,,Outer Mission,37.7318,-122.4392,Entire home/apt,324,30,0,,,56,35,0,
15504145,"Spacious Elegance, Panoramic Views on Potrero Hill",99594283,Mark,,Potrero Hill,37.7615,-122.40306,Entire home/apt,500,7,1,2016-12-26,0.02,1,0,0,STR-0004522
15511739,Garden Room - Mission Central,605533,Chris,,Mission,37.75749,-122.4204,Private room,60,30,1,2018-08-03,0.02,2,0,0,
15512995,Relax on the Roof Deck in Luxury Tri-level House,1865162,Susan,,Bernal Heights,37.74656,-122.41047,Entire home/apt,450,5,17,2021-07-22,0.28,1,126,3,STR-0001818
15523355,Warm Victorian BR w/ private washroom & 2 closets,2001297,Urs Leonhardt,,Mission,37.75997,-122.40774,Private room,82,31,6,2020-12-18,0.28,4,0,1,
15550123,Sunny Top Floor Victorian/Modern Design-Dolores,2446457,Heather,,Mission,37.75446,-122.42501,Entire home/apt,252,30,20,2021-11-01,0.33,2,152,3,
15567704,"Beautiful, cozy and spacious city apartment",100278291,Vannida,,Castro/Upper Market,37.7683,-122.43016,Entire home/apt,285,3,172,2021-10-18,3.22,1,168,24,STR-0001721
15579415,Nice Cozy bedroom in SF house. (2-3 people),32939435,Angel,,Ocean View,37.72089,-122.45374,Private room,75,31,64,2017-08-30,1.04,3,90,0,
15603503,Wonderful PVT. Room #4,23719876,Yumi,,Inner Richmond,37.78376,-122.47475,Private room,70,30,0,,,15,146,0,
15613006,Bright & Spacious Edwardian Flat.  Great Walking!,93041478,Emily,,Inner Richmond,37.78341,-122.46613,Entire home/apt,330,30,1,2017-05-31,0.02,1,152,0,
15619426,Loft with Sophisticated Design,48005494,Zeus,,South of Market,37.77872,-122.39889,Entire home/apt,129,30,3,2020-02-08,0.09,56,0,0,
15664146,Beautiful Home in SeaCliff,101134145,Hs,,Outer Richmond,37.7827,-122.48822,Entire home/apt,215,30,51,2017-12-26,0.88,1,0,0,
15675279,Charming Victorian 1x1 in the Mission!,4430421,Landmark,,Mission,37.75213,-122.42359,Entire home/apt,116,30,5,2021-10-01,1.20,146,148,3,
15677325,Bright Remodeled Studio near FiDi/Union Square!,4430421,Landmark,,Downtown/Civic Center,37.78633,-122.41612,Entire home/apt,89,30,2,2018-10-22,0.04,146,168,0,
15702583,HERBERT Room with Hallway Bath,100390518,Herbert,,Downtown/Civic Center,37.78698,-122.40771,Private room,89,1,33,2021-05-29,0.60,25,29,1,License not needed per OSTR
15716518,Urban Downtown 1 Bedroom,91214395,Randi,,Chinatown,37.79131,-122.40653,Private room,272,2,19,2020-01-16,0.32,1,353,0,ban-0382559
15717226,Vintage Mission Studio w/ Modern Touches!,4430421,Landmark,,Mission,37.76557,-122.417,Private room,89,30,0,,,146,142,0,
15718115,1BED 1BATH apartment with patio,38836,Bernat,,Haight Ashbury,37.76996,-122.4398,Entire home/apt,104,30,6,2021-01-09,0.14,27,103,1,
15722690,NEW Attic Studio - Vaulted Ceiling,10829039,Viviane,,Inner Richmond,37.77564,-122.46332,Private room,180,2,51,2021-11-01,1.01,5,365,10,Pending Application
15732801,Comfortable 2 BR APT in Alamo Square,38836,Bernat,,Western Addition,37.77715,-122.43484,Entire home/apt,153,30,2,2017-06-17,0.05,27,281,0,
15769037,Dorm Room with Private Bathroom,100390518,Herbert,,Downtown/Civic Center,37.78683,-122.40726,Private room,75,1,5,2017-03-30,0.18,25,0,0,License not needed per OSTR
15769128,HERBERT Room with Private Bathroom,100390518,Herbert,,Downtown/Civic Center,37.78513,-122.40869,Private room,89,1,89,2021-09-27,1.52,25,10,26,License not needed per OSTR
15769324,HERBERT Room with Private Bath,100390518,Herbert,,Downtown/Civic Center,37.78504,-122.40877,Private room,89,1,49,2021-08-02,0.83,25,29,3,License not needed per OSTR
15770116,Pacific Heights Modern Penthouse! Walkscore 98,91488071,Janet,,Pacific Heights,37.79588,-122.42757,Entire home/apt,335,30,59,2020-12-12,1.00,3,84,1,City registration pending
15774694,Quiet Condo in the Heart of the City,38798505,Suzanne,,Haight Ashbury,37.77432,-122.43964,Entire home/apt,135,30,2,2021-08-21,0.33,1,332,2,
15775423,Lucky Lady 3 Bedroom 3 Bath 30 day minumum,6865905,Helen,,Bernal Heights,37.73293,-122.41821,Entire home/apt,210,30,5,2021-07-31,0.12,2,82,2,
15776727,Mission Dolores Guesthouse with Attentive Details,15024043,Kai,,Castro/Upper Market,37.76271,-122.42657,Entire home/apt,175,30,52,2021-09-07,0.90,1,310,6,City registration pending
15785104,Balinese Oasis- Great Location/Hot Tub/Fast Internet/Parking,5805679,Laurence,,Castro/Upper Market,37.76273,-122.4402,Entire home/apt,522,3,56,2021-09-18,1.40,20,136,7,STR-0001936
15806021,Silicon Valley/Downtown SF Traveler,346580,Ragini,,Bernal Heights,37.73337,-122.43138,Entire home/apt,106,7,16,2021-08-25,0.47,1,152,5,STR-0004013
15812013,Bayview Penthouse: Private Bedroom & Private Bath,97865629,Kamal,,Russian Hill,37.80569,-122.42152,Private room,187,1,126,2021-11-15,2.27,2,357,1,STR-0003557
15830044,Painted Lady in the heart of Pacific Heights,23631384,Sally,,Pacific Heights,37.79141,-122.43416,Entire home/apt,125,30,2,2017-09-21,0.04,1,0,0,
15835438,Large Family Home with both Nature & City Perks,4256843,Selena,,Outer Richmond,37.77341,-122.50575,Entire home/apt,200,6,21,2021-07-30,0.39,1,0,1,STR-0002219
15843007,Private Cozy Apartment in Little Hollywood,9270394,Wilson,,Visitacion Valley,37.71159,-122.40027,Private room,50,30,74,2021-02-06,1.40,1,115,2,City registration pending
15843930,Huge House Heart of SF w/ Parking,65647390,Ian,,Castro/Upper Market,37.76532,-122.43295,Entire home/apt,245,30,52,2021-10-01,0.89,1,205,4,STR-0002011
15849484,"Private, spacious modern guest suite.",69727514,Bella,,Outer Richmond,37.77479,-122.4808,Entire home/apt,299,2,59,2021-11-14,1.09,1,47,9,pending
15860350,3BR 2 Bth House by Beach and Park,8597535,Laura,,Outer Sunset,37.75436,-122.49835,Entire home/apt,375,3,30,2021-12-01,0.84,2,166,8,"STR-0000512 
“Possession of a at San Francisco Short-Term Rental Registration Certificate certifies that the registration certificate holder has agreed to comply with the terms of the San Francisco Short-Term Residential Rental  Ordinance of San Francisco (Administrative Code Section 41 A.) This ordinance does not require an inspection of the unit by the City for potential Building, Housing, Fire or other code violations.”"
15860884,SOLO TRAVELER HAVEN - Fiber Wifi - Walk to BART!,6136360,Jeff,,Mission,37.75303,-122.41575,Private room,92,2,292,2021-12-02,5.74,2,1,11,STR-0002008
15860973,Vibrant Mission 2BR | PELOTON + FIBER WIFI,6136360,Jeff,,Mission,37.75222,-122.41588,Entire home/apt,175,2,40,2021-11-14,1.40,2,3,19,STR-0002008
15870673,Hayes Valley - Octavia - 3BED-2BA,38836,Bernat,,Western Addition,37.77273,-122.42361,Entire home/apt,132,30,6,2021-09-05,0.11,27,0,1,
15873231,414 - Clean and Renovated Private Room,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,40,32,23,2021-10-31,0.40,13,204,2,BAN-1030905
15876545,Sunny home just off Cortland (3 beds/2 full baths),554399,Victor,,Bernal Heights,37.73925,-122.40969,Entire home/apt,260,4,58,2021-08-06,1.08,1,7,10,Pending Application
15903424,"Adorable private ""in-law"" for two",88656778,Lainie & Charlie,,Parkside,37.74522,-122.49018,Entire home/apt,120,2,212,2021-11-19,3.99,1,111,35,STR-0004891
15904098,"316 - Private Room, Clean and New!",93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,40,32,32,2021-11-24,0.56,13,2,3,BAN-1030905
15920878,Great Cozy Home in Sunset District,103297299,Steven,,Parkside,37.74347,-122.48451,Entire home/apt,138,2,129,2020-03-08,2.11,1,0,0,STR-0001802
15929798,First floor suite w/ sleeping and cooking areas,103370502,Barbara,,Excelsior,37.72242,-122.41176,Entire home/apt,125,3,108,2021-06-30,3.44,1,15,3,STR-0001595
15939264,[E] Private Garden Suite,22267913,Henry,,Visitacion Valley,37.71995,-122.40177,Entire home/apt,50,30,17,2020-10-11,0.39,2,358,0,City registration pending
15939487,[F] Private Guest Suite,22267913,Henry,,Visitacion Valley,37.71962,-122.39988,Entire home/apt,50,30,22,2021-04-03,0.42,2,275,1,City registration pending
15957623,3 bed / 2 ba. Top floor/Victorian home; fiber/sec,30075056,Joelle,,Bernal Heights,37.74617,-122.4166,Entire home/apt,230,30,19,2021-07-24,0.39,3,54,5,(BAN) 0479700
15957963,406 - Clean Budget Room with a Perfect Location!,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,67,32,44,2020-03-11,0.77,13,214,0,BAN-1030905
15987415,"Downtown - Cozy Room with Fridge,  WiFi, Laundry",103884979,Rams,,South of Market,37.77655,-122.41538,Private room,42,1,45,2021-09-19,0.73,11,5,17,License not needed per OSTR
15999597,Haight/Castro Clean Bright 1 BR - 30 day min,6727363,Laura,,Castro/Upper Market,37.76403,-122.4438,Entire home/apt,120,30,14,2021-11-23,0.24,1,328,5,City registration pending
16051031,HERBERT Room with Private Bathroom,100390518,Herbert,,Downtown/Civic Center,37.78534,-122.40787,Private room,89,1,31,2020-11-17,0.56,25,19,0,License not needed per OSTR
16052484,Luxurious Noe Valley Victorian,55971219,Ronald,,Noe Valley,37.75075,-122.43106,Private room,149,2,99,2021-11-19,2.61,1,162,13,STR-0001865
16052656,Big 3 br Noe Valley Home - Walk to 24th Street!,25707444,Kathryn,,Noe Valley,37.74946,-122.44036,Entire home/apt,595,3,50,2021-11-28,0.83,1,322,9,STR-0002483
16068498,Furn Studio short-term Golden Gate Park USF / UCSF,104680075,Tim,,Haight Ashbury,37.77139,-122.45172,Entire home/apt,93,30,5,2020-02-11,0.09,1,52,0,
16073836,Beautiful traditional house on Ashbury Heights,19861970,Dennis,,Haight Ashbury,37.76474,-122.4447,Entire home/apt,1536,4,71,2021-11-20,1.33,1,80,5,pending
